frame_id,method,translation_norm_mm,pose_l2,shape_l2
Sub06/Date05_Sub06_stool_sit/t0038.000,O4,23.749755859375,0.1375070959329605,0.23112961649894714
Sub06/Date05_Sub06_yogaball_play/t0012.000,O2,21.53518295288086,0.1147659495472908,0.0
Sub06/Date05_Sub06_yogaball_play/t0012.000,O3,7.294698238372803,0.0,0.3027854263782501
Sub06/Date05_Sub06_yogaball_play/t0012.000,O4,21.15923309326172,0.11457158625125885,0.23253828287124634
Sub06/Date05_Sub06_yogaball_play/t0024.000,O2,28.548986434936523,0.13344237208366394,0.0
Sub06/Date05_Sub06_yogaball_play/t0024.000,O3,27.5545654296875,0.0,0.34238097071647644
Sub06/Date05_Sub06_yogaball_play/t0024.000,O4,28.187179565429688,0.13365629315376282,0.24393130838871002
Sub06/Date05_Sub06_yogaball_play/t0034.000,O2,38.812076568603516,0.11905322968959808,0.0
Sub06/Date05_Sub06_yogaball_play/t0034.000,O3,9.529214859008789,0.0,0.27503305673599243
Sub06/Date05_Sub06_yogaball_play/t0034.000,O4,38.44740295410156,0.11887210607528687,0.22531796991825104
Sub07/Date06_Sub07_backpack_back/t0015.000,O2,34.7064208984375,0.14648336172103882,0.0
Sub07/Date06_Sub07_backpack_back/t0015.000,O3,45.32909393310547,0.0,0.2770252227783203
Sub07/Date06_Sub07_backpack_back/t0015.000,O4,33.36919021606445,0.14558492600917816,0.2400178462266922
Sub07/Date06_Sub07_backpack_back/t0027.000,O2,23.8359375,0.12383835017681122,0.0
Sub07/Date06_Sub07_backpack_back/t0027.000,O3,14.131802558898926,0.0,0.330018550157547
Sub07/Date06_Sub07_backpack_back/t0027.000,O4,22.4512882232666,0.1207636371254921,0.2590450048446655
Sub07/Date06_Sub07_backpack_back/t0039.000,O2,13.50912857055664,0.13480179011821747,0.0
Sub07/Date06_Sub07_backpack_back/t0039.000,O3,12.306634902954102,0.0,0.28708210587501526
Sub07/Date06_Sub07_backpack_back/t0039.000,O4,13.575883865356445,0.1324632316827774,0.22231170535087585
Sub07/Date06_Sub07_stool_sit/t0015.000,O2,50.04282760620117,0.1451977640390396,0.0
Sub07/Date06_Sub07_stool_sit/t0015.000,O3,40.37836837768555,0.0,0.27196845412254333
